FUENTE_PAGO,ID_PAGO,FECHA_PAGO,FECHA_REMESA,IDCLIENTE,IDMOROSO,MONTO
MEMO_PAGO_OPERADOR,770488,2020-04-09,2020-04-14,BSR_TARDIA,5714,620
MEMO_PAGO_OPERADOR,775062,2020-05-06,2020-05-07,FRANCES_2012,1959,3000
PAGOPOTENCIAL,17077,2020-10-19,,AMEX_PALM,6813,5073
PAGOPOTENCIAL,97320,2020-01-08,,AMEX_TNLM,6321,2700.81
MEMO_PAGO_OPERADOR,766751,2020-03-10,2020-03-11,FRANCES_2012,2703,3070
MEMO_PAGO_OPERADOR,767146,2020-03-12,2020-03-12,FRANCES_2012,6324,1920
MEMO_PAGO_OPERADOR,769594,2020-04-02,2020-04-03,FRANCES_2012,4781,1700
MEMO_PAGO_OPERADOR,760304,2020-02-12,2020-02-13,FRANCES_2012,7548,5600
MEMO_PAGO_OPERADOR,793999,2020-08-10,,FRANCES_2012,8886,0
MEMO_PAGO_OPERADOR,798086,2020-08-27,2020-08-27,FRANCES_2012,6199,1866
OP_BBVA,387,2021-05-21,,FRANCES_2012,2584,45900
MEMO_PAGO_OPERADOR,825663,2020-12-29,2021-01-04,BSR_TARDIA,9234,3980
MEMO_PAGO_OPERADOR,806799,2020-10-08,2020-10-09,FRANCES_2012,1334,1000
MEMO_PAGO_OPERADOR,757260,2020-01-30,2020-01-30,FRANCES_2012,1352,212
MEMO_PAGO_OPERADOR,786033,2020-06-26,2020-06-29,FRANCES_2012,4453,11040
MEMO_PAGO_OPERADOR,806312,2020-10-06,2020-10-07,FRANCES_2012,9901,900
MEMO_PAGO_OPERADOR,860957,2021-05-26,2021-06-08,BSR_TARDIA,5456,7200
MEMO_PAGO_OPERADOR,771685,2020-04-17,2020-04-20,FRANCES_2012,9083,7900
OP_BBVA,289,2021-02-18,,FRANCES_2012,5414,90200
PAGOPOTENCIAL,117696,2021-04-30,,HSBC_LEGALES_TEMP,4250,19000
MEMO_PAGO_OPERADOR,815696,2020-11-16,2020-11-17,FRANCES_2012,8460,500
MEMO_PAGO_OPERADOR,856343,2021-05-21,,FRANCES_2012,4383,0
MEMO_PAGO_OPERADOR,868857,2021-07-20,2021-07-20,FRANCES_2012,7077,6700
MEMO_PAGO_OPERADOR,798753,2020-08-31,2020-08-31,FRANCES_2012,2989,1610
MEMO_PAGO_OPERADOR,791656,2020-07-28,2020-07-28,FRANCES_2012,2287,4480
MEMO_PAGO_OPERADOR,867371,2021-07-15,2021-07-16,FRANCES_2012,2720,39300
MEMO_PAGO_OPERADOR,838040,2021-02-26,,FRANCES_2012,5938,0
MEMO_PAGO_OPERADOR,812027,2020-11-05,2020-11-05,FRANCES_2012,6353,1955
MEMO_PAGO_OPERADOR,844532,2021-03-30,2021-03-30,FRANCES_2012,1882,12220
OP_BBVA,163,2020-08-31,,FRANCES_2012,8051,53000
MEMO_PAGO_OPERADOR,759012,2020-02-07,2020-02-07,FRANCES_2012,3029,2013
MEMO_PAGO_OPERADOR,805625,2020-10-01,2020-10-01,FRANCES_2012,7308,3300
MEMO_PAGO_OPERADOR,848904,2021-04-16,2021-04-21,BSR_TARDIA,9851,50000
MEMO_PAGO_OPERADOR,753492,2020-01-16,2020-01-17,FRANCES_2012,4492,6000
MEMO_PAGO_OPERADOR,784533,2020-06-19,2020-06-22,FRANCES_2012,6857,15000
MEMO_PAGO_OPERADOR,801852,2020-09-10,2020-09-14,FRANCES_2012,6728,3705
MEMO_PAGO_OPERADOR,836428,2021-02-09,2021-02-12,FRANCES_2012,6135,4600
MEMO_PAGO_OPERADOR,822051,2020-12-11,2020-12-14,FRANCES_2012,6612,1930
MEMO_PAGO_OPERADOR,810754,2020-10-27,2020-10-28,FRANCES_2012,8011,4000
MEMO_PAGO_OPERADOR,758567,2020-02-06,2020-02-14,HSBC_2019,3663,1220
MEMO_PAGO_OPERADOR,867076,2021-07-13,2021-07-14,FRANCES_2012,8750,2500
MEMO_PAGO_OPERADOR,784915,2020-06-22,2020-06-23,FRANCES_2012,6365,1740
MEMO_PAGO_OPERADOR,799825,2020-09-07,2020-09-09,BSR_TARDIA,7183,13300
MEMO_PAGO_OPERADOR,753381,2020-01-16,2020-01-17,FRANCES_2012,6468,4667
PAGOPOTENCIAL,37823,2020-08-19,,AMEX_PALM,3267,5500
MEMO_PAGO_OPERADOR,783901,2020-06-17,2020-06-17,FRANCES_2012,7309,15450
MEMO_PAGO_OPERADOR,758111,2020-02-03,2020-02-04,FRANCES_2012,3858,5983
MEMO_PAGO_OPERADOR,784927,2020-06-23,2020-06-24,FRANCES_2012,1677,3500
MEMO_PAGO_OPERADOR,809928,2020-10-21,2020-10-22,FRANCES_2012,5027,4110
MEMO_PAGO_OPERADOR,859315,2021-05-31,2021-06-01,FRANCES_2012,1280,4000
MEMO_PAGO_OPERADOR,805080,2020-09-29,2020-09-29,FRANCES_2012,7464,1560
MEMO_PAGO_OPERADOR,811990,2020-11-05,,FRANCES_2012,5896,0
MEMO_PAGO_OPERADOR,750937,2020-01-06,2020-01-06,FRANCES_2012,8579,11700
MEMO_PAGO_OPERADOR,752531,2020-01-13,2020-01-14,FRANCES_2012,2959,4800
MEMO_PAGO_OPERADOR,771881,2020-03-09,2020-04-22,BSR_TARDIA,1424,12020
MEMO_PAGO_OPERADOR,825807,2020-12-30,,HSBC_LEGALES_TEMP,4929,0
MEMO_PAGO_OPERADOR,799010,2020-08-31,2020-09-01,FRANCES_2012,2346,1755
MEMO_PAGO_OPERADOR,768037,2020-03-17,2020-03-18,FRANCES_2012,1191,3000
PAGOPOTENCIAL,95754,2020-05-07,,AMEX_PALM,6994,2000
MEMO_PAGO_OPERADOR,789708,2020-07-17,2020-07-22,BSR_TARDIA,2823,3777
MEMO_PAGO_OPERADOR,806638,2020-10-08,,FRANCES_2012,9239,0
MEMO_PAGO_OPERADOR,865391,2021-07-08,2021-07-08,FRANCES_2012,5969,3235
MEMO_PAGO_OPERADOR,759134,2020-02-07,2020-02-10,FRANCES_2012,9662,1000
MEMO_PAGO_OPERADOR,827620,2021-01-08,2021-01-11,BSR_TARDIA,3701,2424
PAGOPOTENCIAL,112304,2021-02-08,,AMEX_TNRM,2233,12460
MEMO_PAGO_OPERADOR,818764,2020-12-01,2020-12-02,FRANCES_2012,5656,217
MEMO_PAGO_OPERADOR,783221,2020-06-12,2020-06-12,FRANCES_2012,6404,600
PAGOPOTENCIAL,82495,2020-09-24,,AMEX_PNCM,8098,35000
MEMO_PAGO_OPERADOR,863639,2021-06-23,2021-06-24,FRANCES_2012,9300,7600
MEMO_PAGO_OPERADOR,806237,2020-10-06,,FRANCES_2012,3171,0
MEMO_PAGO_OPERADOR,838074,2021-02-24,2021-03-01,BSR_TARDIA,8584,4050
MEMO_PAGO_OPERADOR,818287,2020-11-27,2020-11-30,FRANCES_2012,8186,2600
MEMO_PAGO_OPERADOR,844651,2021-03-30,2021-03-31,BSR_TARDIA,5791,1100
MEMO_PAGO_OPERADOR,792891,2020-08-03,2020-08-06,BSR_TARDIA,4573,3000
PAGOPOTENCIAL,118387,2021-05-28,,HSBC_LEGALES14,9970,4700
PAGOPOTENCIAL,118165,2021-05-18,,HSBC_LEGALES14,8713,3500
MEMO_PAGO_OPERADOR,752308,2020-01-10,2020-10-27,FRANCES_2012,4181,0
MEMO_PAGO_OPERADOR,785067,2020-06-23,2020-06-24,FRANCES_2012,9597,4000
MEMO_PAGO_OPERADOR,812990,2020-11-11,2020-11-12,FRANCES_2012,7453,5000
MEMO_PAGO_OPERADOR,811534,2020-11-02,2020-11-02,FRANCES_2012,7631,9400
MEMO_PAGO_OPERADOR,821630,2020-12-09,2020-12-10,FRANCES_2012,9435,2500
PAGOPOTENCIAL,66459,2020-09-14,,AMEX_PALM,4460,5000
MEMO_PAGO_OPERADOR,790212,2020-07-21,2020-10-27,FRANCES_2012,6624,0
MEMO_PAGO_OPERADOR,788782,2020-07-13,2020-07-14,FRANCES_2012,7450,3400
MEMO_PAGO_OPERADOR,807044,2020-10-09,2020-10-13,FRANCES_2012,3344,3210
MEMO_PAGO_OPERADOR,859488,2021-06-02,2021-06-02,FRANCES_2012,7094,1000
PAGOPOTENCIAL,24158,2020-01-30,,AMEX_PALM,3036,30
MEMO_PAGO_OPERADOR,759069,2020-02-07,2016-11-09,FRANCES_2012,1909,2435
PAGOPOTENCIAL,87402,2020-07-30,,AMEX_PARM,1881,7395.6
MEMO_PAGO_OPERADOR,760815,2020-02-14,2020-02-17,FRANCES_2012,9321,7385
MEMO_PAGO_OPERADOR,768571,2020-03-20,2020-03-20,FRANCES_2012,8235,2100
MEMO_PAGO_OPERADOR,794019,2020-08-10,2020-08-12,BSR_TARDIA,2607,9466
MEMO_PAGO_OPERADOR,869205,2021-07-23,2021-07-23,FRANCES_2012,1399,11000
MEMO_PAGO_OPERADOR,812662,2020-11-09,2020-11-10,FRANCES_2012,1537,3000
MEMO_PAGO_OPERADOR,760855,2020-02-17,2020-02-19,BSR_TARDIA,8086,2818.5
MEMO_PAGO_OPERADOR,844898,2021-04-01,2021-04-05,FRANCES_2012,1440,3800
MEMO_PAGO_OPERADOR,837294,2021-02-11,2021-02-19,FRANCES_2012,5625,5000
PAGOPOTENCIAL,99581,2020-01-12,,AMEX_PARM,7621,302893.31
MEMO_PAGO_OPERADOR,827322,2021-01-06,2021-01-06,FRANCES_2012,9394,40100
PAGOPOTENCIAL,18678,2020-05-29,,AMEX_TNLM,7687,3
MEMO_PAGO_OPERADOR,785491,2020-06-25,2020-06-25,FRANCES_2012,5361,6300
MEMO_PAGO_OPERADOR,847504,2021-04-19,,FRANCES_2012,3668,0
PAGOPOTENCIAL,36516,2020-06-17,,AMEX_PALM,5523,43000
MEMO_PAGO_OPERADOR,868940,2021-07-20,,HSBC_2019,8115,14927
PAGOPOTENCIAL,114273,2021-03-10,,HSBC_LEGALES_TEMP,2294,12000
MEMO_PAGO_OPERADOR,752216,2020-01-10,2020-01-10,FRANCES_2012,9731,1550
MEMO_PAGO_OPERADOR,835780,2020-11-18,2021-02-17,FRANCES_2012,1768,3300
OP_BBVA,598,2021-07-27,1900-01-01,FRANCES_2012,9796,158800
PAGOPOTENCIAL,31224,2020-02-10,,AMEX_PALM,5751,2500
MEMO_PAGO_OPERADOR,798269,2020-08-27,2020-08-28,FRANCES_2012,3179,3300
MEMO_PAGO_OPERADOR,840468,2021-02-19,2021-03-16,BSR_TARDIA,4951,6500
MEMO_PAGO_OPERADOR,827169,2021-01-05,2021-01-05,FRANCES_2012,8575,2179
MEMO_PAGO_OPERADOR,825428,2020-12-29,,BSR_TARDIA,9011,0
MEMO_PAGO_OPERADOR,851878,2021-05-09,2021-05-18,HSBC_2019,9173,12000
PAGOPOTENCIAL,76392,2020-04-14,,AMEX_PARM,4693,10000
MEMO_PAGO_OPERADOR,847097,2021-04-12,,HSBC_LEGALES14,3042,0
MEMO_PAGO_OPERADOR,802256,2020-09-14,2020-09-15,FRANCES_2012,2470,1500
MEMO_PAGO_OPERADOR,862639,2021-06-11,2021-06-11,FRANCES_2012,3918,3500
MEMO_PAGO_OPERADOR,824349,2020-12-20,2020-12-22,BSR_TARDIA,9540,2850
MEMO_PAGO_OPERADOR,806693,2020-10-08,2020-10-08,FRANCES_2012,2579,15000
MEMO_PAGO_OPERADOR,819539,2020-12-09,2020-12-10,FRANCES_2012,9598,927
MEMO_PAGO_OPERADOR,838532,2021-02-24,2021-03-03,BSR_TARDIA,6726,1800
MEMO_PAGO_OPERADOR,762595,2020-02-26,2020-10-27,FRANCES_2012,2472,0
PAGO,1267038,2021-07-02,,BSR_TARDIA,9345,10300
MEMO_PAGO_OPERADOR,819241,2020-12-04,,HSBC_LEGALES_TEMP,4462,0
MEMO_PAGO_OPERADOR,805737,2020-10-02,2020-10-05,FRANCES_2012,3944,4745
MEMO_PAGO_OPERADOR,771448,2020-04-16,2020-04-20,FRANCES_2012,3832,1000
MEMO_PAGO_OPERADOR,795896,2020-08-21,2020-08-24,BSR_TARDIA,9636,8393
MEMO_PAGO_OPERADOR,763108,2020-02-27,2020-02-28,FRANCES_2012,2532,5180
MEMO_PAGO_OPERADOR,758398,2020-02-04,2020-02-05,FRANCES_2012,5200,3000
MEMO_PAGO_OPERADOR,771531,2020-04-17,2020-04-17,FRANCES_2012,3694,1500
MEMO_PAGO_OPERADOR,856222,2021-05-13,2021-05-26,BSR_TARDIA,7144,3776.6
MEMO_PAGO_OPERADOR,773475,2020-04-28,2020-04-28,FRANCES_2012,4975,5500
PAGOPOTENCIAL,82082,2020-07-23,,AMEX_PARM,8091,5100
MEMO_PAGO_OPERADOR,818828,2020-12-02,2020-12-02,FRANCES_2012,2635,3200
MEMO_PAGO_OPERADOR,818339,2020-11-30,2020-11-30,FRANCES_2012,5310,7240
MEMO_PAGO_OPERADOR,839039,2021-03-05,,FRANCES_2012,3905,0
MEMO_PAGO_OPERADOR,803532,2020-09-21,2020-09-21,FRANCES_2012,4132,4000
MEMO_PAGO_OPERADOR,753476,2020-01-16,2020-01-17,FRANCES_2012,5569,2000
MEMO_PAGO_OPERADOR,764102,2020-03-02,2020-03-04,FRANCES_2012,3025,1000
MEMO_PAGO_OPERADOR,798331,2020-08-28,,FRANCES_2012,4305,0
PAGOPOTENCIAL,84142,2020-04-21,,AMEX_TNRM,7281,2100
MEMO_PAGO_OPERADOR,822565,2020-12-15,2020-12-16,FRANCES_2012,7131,8200
MEMO_PAGO_OPERADOR,803784,2020-09-22,2020-09-22,FRANCES_2012,6012,4000
MEMO_PAGO_OPERADOR,849929,2021-04-30,2021-04-30,FRANCES_2012,2632,18020
MEMO_PAGO_OPERADOR,864138,2021-06-28,2021-06-29,FRANCES_2012,3623,34200
MEMO_PAGO_OPERADOR,862822,2021-06-14,2021-06-15,FRANCES_2012,3813,7000
MEMO_PAGO_OPERADOR,844144,2021-03-26,2021-03-26,FRANCES_2012,1760,3530
PAGOPOTENCIAL,122146,2021-06-30,,HSBC_LEGALES_TEMP,6049,1000
PAGOPOTENCIAL,112902,2021-02-25,,AMEX_PARM,5096,9660
MEMO_PAGO_OPERADOR,836964,2021-02-12,,HSBC_LEGALES14,9058,0
PAGOPOTENCIAL,53158,2020-06-30,,AMEX_PALM,9473,4052
MEMO_PAGO_OPERADOR,760574,2020-02-14,2020-02-14,FRANCES_2012,9054,8440
MEMO_PAGO_OPERADOR,815871,2020-11-16,,FRANCES_2012,5134,0
MEMO_PAGO_OPERADOR,798445,2020-08-28,2020-08-31,FRANCES_2012,9525,40000
MEMO_PAGO_OPERADOR,771808,2020-04-20,2020-04-20,FRANCES_2012,1823,200
PAGOPOTENCIAL,53312,2020-06-30,,AMEX_PNCM,1296,37579.58
PAGOPOTENCIAL,107604,2020-11-24,,AMEX_ALHR,5691,6000
PAGOPOTENCIAL,41701,2020-08-19,,AMEX_PALM,4281,3590
MEMO_PAGO_OPERADOR,840485,2021-03-10,2021-03-11,FRANCES_2012,8660,7000
MEMO_PAGO_OPERADOR,763719,2020-03-02,2020-03-04,FRANCES_2012,7793,11950
PAGOPOTENCIAL,111954,2021-01-28,,HSBC_2019,1964,8610
MEMO_PAGO_OPERADOR,827499,2021-01-07,2021-01-11,BSR_TARDIA,8363,2620
PAGOPOTENCIAL,53727,2020-06-29,,AMEX_PALM,9304,1125.7
PAGOPOTENCIAL,96027,2020-10-05,,AMEX_TNLM,3800,5418.04
MEMO_PAGO_OPERADOR,794966,2020-08-14,2020-08-18,FRANCES_2012,1928,2500
PAGOPOTENCIAL,118311,2021-05-20,,AMEX_PALM,4842,6905
MEMO_PAGO_OPERADOR,815531,2020-11-16,2020-11-16,FRANCES_2012,9257,17000
MEMO_PAGO_OPERADOR,753374,2020-01-16,2020-10-27,FRANCES_2012,5378,0
MEMO_PAGO_OPERADOR,756486,2020-01-27,2020-01-28,FRANCES_2012,8525,12970
MEMO_PAGO_OPERADOR,761499,2020-02-19,2020-02-21,FRANCES_2012,7546,3340
MEMO_PAGO_OPERADOR,866745,2021-07-07,2021-07-13,FRANCES_2012,9644,10200
MEMO_PAGO_OPERADOR,789759,2020-07-17,2020-07-20,FRANCES_2012,2049,1200
MEMO_PAGO_OPERADOR,770820,2020-04-14,2020-04-14,FRANCES_2012,4247,780
MEMO_PAGO_OPERADOR,758711,2020-02-05,2020-02-07,FRANCES_2012,1031,2300
PAGOPOTENCIAL,53140,2020-06-29,,AMEX_PBRM,9856,5033.16
MEMO_PAGO_OPERADOR,851708,2021-05-05,2021-05-11,BSR_TARDIA,7912,7700
MEMO_PAGO_OPERADOR,807390,2020-10-13,2020-10-14,FRANCES_2012,7029,6364
MEMO_PAGO_OPERADOR,779806,2020-05-26,2020-05-27,FRANCES_2012,9032,5670
PAGOPOTENCIAL,27319,2020-10-29,,AMEX_PALM,4323,9663.53
MEMO_PAGO_OPERADOR,784084,2020-06-18,2020-06-18,FRANCES_2012,6729,6400
MEMO_PAGO_OPERADOR,792459,2020-07-31,2020-07-31,FRANCES_2012,8673,1500
MEMO_PAGO_OPERADOR,794672,2020-08-13,2020-08-14,FRANCES_2012,4807,1800
MEMO_PAGO_OPERADOR,824745,2020-12-22,2020-12-23,FRANCES_2012,1291,2130
MEMO_PAGO_OPERADOR,760689,2020-02-11,2020-02-14,FRANCES_2012,9889,1790
MEMO_PAGO_OPERADOR,760777,2020-02-12,2020-10-27,FRANCES_2012,3633,0
MEMO_PAGO_OPERADOR,853406,2021-05-12,,HSBC_LEGALES14,1098,0
PAGOPOTENCIAL,107179,2020-11-12,,AMEX_PARM,1762,47410
MEMO_PAGO_OPERADOR,761554,2020-02-18,2020-02-21,FRANCES_2012,6102,600
MEMO_PAGO_OPERADOR,790203,2020-07-20,2020-07-21,FRANCES_2012,3925,4650
MEMO_PAGO_OPERADOR,771480,2020-04-17,2020-04-17,FRANCES_2012,1160,3970
MEMO_PAGO_OPERADOR,856113,2021-05-19,2021-05-20,FRANCES_2012,6772,3800
MEMO_PAGO_OPERADOR,848844,2021-04-21,2021-04-21,FRANCES_2012,2656,9670
MEMO_PAGO_OPERADOR,774689,2020-05-05,2020-05-06,FRANCES_2012,7673,6000
MEMO_PAGO_OPERADOR,784108,2020-06-18,2020-10-27,FRANCES_2012,3187,0
MEMO_PAGO_OPERADOR,779293,2020-05-22,2020-05-22,FRANCES_2012,4304,1800
MEMO_PAGO_OPERADOR,810860,2020-10-28,2020-10-28,FRANCES_2012,2618,30000
MEMO_PAGO_OPERADOR,770727,2020-04-08,2020-10-27,FRANCES_2012,5263,0
PAGOPOTENCIAL,112848,2021-02-26,,AMEX_PALM,3868,17100
MEMO_PAGO_OPERADOR,770416,2020-04-09,2020-04-13,FRANCES_2012,7625,900
MEMO_PAGO_OPERADOR,789773,2020-07-17,2020-10-27,FRANCES_2012,7791,0
PAGOPOTENCIAL,95747,2020-01-03,,AMEX_PALM,5307,5500
MEMO_PAGO_OPERADOR,863961,2021-06-25,2021-06-28,FRANCES_2012,8417,5450
PAGOPOTENCIAL,108977,2020-11-30,,AMEX_PARM,9821,4530
MEMO_PAGO_OPERADOR,790160,2020-07-20,,HSBC_LEGALES14,4617,0
MEMO_PAGO_OPERADOR,810946,2020-10-28,2020-11-17,HSBC_LEGALES14,8783,8000
MEMO_PAGO_OPERADOR,777180,2020-05-12,2020-05-21,HSBC_2019,5789,935
MEMO_PAGO_OPERADOR,773046,2020-04-25,2020-04-27,FRANCES_2012,4626,6510
MEMO_PAGO_OPERADOR,759671,2020-02-10,2020-02-11,FRANCES_2012,2699,1160
MEMO_PAGO_OPERADOR,786619,2020-06-30,2020-10-27,FRANCES_2012,4186,0
MEMO_PAGO_OPERADOR,836462,2021-02-08,,FRANCES_2012,6989,0
MEMO_PAGO_OPERADOR,799391,2020-09-03,2020-09-03,FRANCES_2012,3608,7400
PAGOPOTENCIAL,29371,2020-02-10,,AMEX_PNCM,3383,7043.28
MEMO_PAGO_OPERADOR,793418,2020-08-06,2020-08-07,FRANCES_2012,2518,4548
MEMO_PAGO_OPERADOR,755013,2020-01-20,2020-10-27,FRANCES_2012,6595,0
PAGOPOTENCIAL,116060,2021-04-08,,HSBC_2019,4828,3300
MEMO_PAGO_OPERADOR,760323,2020-02-13,2020-02-13,FRANCES_2012,7066,6300
MEMO_PAGO_OPERADOR,862425,2021-06-09,2021-06-10,FRANCES_2012,8509,9120
PAGOPOTENCIAL,93022,2020-08-03,,AMEX_PALM,1123,5000
MEMO_PAGO_OPERADOR,780481,2020-05-28,2020-05-29,FRANCES_2012,2888,1783
PAGOPOTENCIAL,120840,2021-06-15,,AMEX_ALLR,3211,40
PAGOPOTENCIAL,118655,2021-06-09,,HSBC_LEGALES14,4716,12000
OP_BBVA,137,2020-09-05,,FRANCES_2012,4923,72000
MEMO_PAGO_OPERADOR,793802,2020-08-10,,FRANCES_2012,7694,0
MEMO_PAGO_OPERADOR,805260,2020-09-30,2020-09-30,FRANCES_2012,8729,9500
MEMO_PAGO_OPERADOR,834134,2021-01-27,,FRANCES_2012,4221,0
MEMO_PAGO_OPERADOR,815239,2020-11-13,,FRANCES_2012,7991,0
MEMO_PAGO_OPERADOR,759153,2020-02-07,2020-10-27,FRANCES_2012,4775,0
MEMO_PAGO_OPERADOR,864513,2021-06-30,2021-07-02,BSR_TARDIA,8925,6565
MEMO_PAGO_OPERADOR,778519,2020-05-19,2020-05-20,BSR_TARDIA,7711,3000
MEMO_PAGO_OPERADOR,792306,2020-07-30,2020-07-31,FRANCES_2012,4944,580
PAGOPOTENCIAL,42578,2020-02-26,,AMEX_TNLM,7833,6200
MEMO_PAGO_OPERADOR,809801,2020-10-20,,FRANCES_2012,8018,0
MEMO_PAGO_OPERADOR,784359,2020-06-19,2020-06-22,BSR_TARDIA,3719,631.81
MEMO_PAGO_OPERADOR,806929,2020-10-06,,HSBC_LEGALES_TEMP,3176,0
MEMO_PAGO_OPERADOR,800170,2020-09-08,2020-09-09,FRANCES_2012,7914,1305
MEMO_PAGO_OPERADOR,843429,2021-03-18,2021-03-19,FRANCES_2012,6494,3500
MEMO_PAGO_OPERADOR,789284,2020-07-14,2020-07-16,FRANCES_2012,2335,50
MEMO_PAGO_OPERADOR,792654,2020-07-31,2020-10-27,FRANCES_2012,7913,0
MEMO_PAGO_OPERADOR,785307,2020-06-24,2020-06-25,FRANCES_2012,9084,4480
MEMO_PAGO_OPERADOR,778675,2020-05-19,2020-05-20,FRANCES_2012,5164,1200
MEMO_PAGO_OPERADOR,802589,2020-09-16,2020-09-16,FRANCES_2012,5988,9000
MEMO_PAGO_OPERADOR,809368,2020-10-16,2020-10-20,FRANCES_2012,6775,18800
MEMO_PAGO_OPERADOR,760899,2020-02-17,2020-02-17,FRANCES_2012,6303,1670
PAGOPOTENCIAL,46611,2020-08-24,,AMEX_TNRM,5863,13910.26
MEMO_PAGO_OPERADOR,794245,2020-08-11,2020-08-13,FRANCES_2012,6635,3106
MEMO_PAGO_OPERADOR,760192,2020-02-12,2020-02-13,FRANCES_2012,9271,1910
MEMO_PAGO_OPERADOR,755340,2020-01-21,2020-01-22,HSBC_LEGALES_TEMP,1403,1350
MEMO_PAGO_OPERADOR,823829,2020-12-17,2020-12-18,BSR_TARDIA,8232,16820
MEMO_PAGO_OPERADOR,797851,2020-08-26,2020-08-26,FRANCES_2012,6619,3910
MEMO_PAGO_OPERADOR,806970,2020-10-09,2020-10-16,BSR_TARDIA,7562,11928
MEMO_PAGO_OPERADOR,780009,2020-05-27,2020-05-27,BSR_TARDIA,1601,10470
MEMO_PAGO_OPERADOR,772994,2020-04-17,2020-04-27,FRANCES_2012,7081,1380
MEMO_PAGO_OPERADOR,862752,2021-06-14,,HSBC_LEGALES14,9751,0
MEMO_PAGO_OPERADOR,856180,2021-05-19,,FRANCES_2012,3818,0
PAGOPOTENCIAL,30083,2020-08-10,,AMEX_PALM,1052,8000
MEMO_PAGO_OPERADOR,761175,2020-02-18,2020-02-20,BSR_TARDIA,6917,3930
MEMO_PAGO_OPERADOR,831987,2021-01-18,2021-01-19,FRANCES_2012,6328,32000
MEMO_PAGO_OPERADOR,864106,2021-06-28,2021-06-29,FRANCES_2012,1500,1067
PAGOPOTENCIAL,92329,2020-04-29,,AMEX_PFLM,7618,3370
MEMO_PAGO_OPERADOR,800417,2020-09-09,2020-09-10,FRANCES_2012,1489,9750
PAGOPOTENCIAL,55363,2020-08-31,,HSBC_LEGALES_TEMP,5997,12300
MEMO_PAGO_OPERADOR,825133,2020-12-28,2020-12-28,FRANCES_2012,8631,3100
MEMO_PAGO_OPERADOR,815425,2020-11-16,2020-11-16,FRANCES_2012,8894,2300
MEMO_PAGO_OPERADOR,811652,2020-11-02,2020-11-02,FRANCES_2012,4647,8834
MEMO_PAGO_OPERADOR,762244,2020-02-14,2020-02-26,FRANCES_2012,1821,17000
MEMO_PAGO_OPERADOR,859220,2021-05-31,2021-05-31,FRANCES_2012,5701,3300
MEMO_PAGO_OPERADOR,840465,2021-03-09,2021-03-16,BSR_TARDIA,1701,10000
MEMO_PAGO_OPERADOR,827480,2021-01-07,2021-01-08,FRANCES_2012,8543,2780
MEMO_PAGO_OPERADOR,799257,2020-09-01,2020-09-02,FRANCES_2012,6751,3000
MEMO_PAGO_OPERADOR,812912,2020-11-10,2020-11-11,FRANCES_2012,7638,3500
MEMO_PAGO_OPERADOR,818435,2020-11-28,2020-11-30,FRANCES_2012,1636,1200
MEMO_PAGO_OPERADOR,810858,2020-10-27,2020-10-28,BSR_TARDIA,2875,10340
MEMO_PAGO_OPERADOR,791472,2020-07-27,2020-07-28,FRANCES_2012,3304,7400
MEMO_PAGO_OPERADOR,766945,2020-03-11,2020-03-12,FRANCES_2012,8202,1700
MEMO_PAGO_OPERADOR,836308,2021-02-09,2021-02-17,BSR_TARDIA,5395,2620
MEMO_PAGO_OPERADOR,844075,2021-03-26,,FRANCES_2012,5068,0
MEMO_PAGO_OPERADOR,840400,2021-03-10,2021-03-10,FRANCES_2012,6009,12900
MEMO_PAGO_OPERADOR,792889,2020-08-03,2020-08-06,BSR_TARDIA,4226,1673.1
MEMO_PAGO_OPERADOR,861237,2021-06-05,,HSBC_LEGALES_TEMP,5340,0
PAGO,1265178,2021-06-23,,BSR_TARDIA,2028,640
MEMO_PAGO_OPERADOR,771780,2020-04-21,2020-04-23,BSR_TARDIA,7845,10269
MEMO_PAGO_OPERADOR,815087,2020-11-12,2020-11-12,FRANCES_2012,6271,3000
PAGOPOTENCIAL,109910,2020-12-27,,AMEX_ALHR,5940,26700
MEMO_PAGO_OPERADOR,803593,2020-09-17,2020-09-23,BSR_TARDIA,1272,4784.07
MEMO_PAGO_OPERADOR,805698,2020-10-01,,FRANCES_2012,5991,0
MEMO_PAGO_OPERADOR,795580,2020-08-20,2020-08-20,FRANCES_2012,1141,8835
MEMO_PAGO_OPERADOR,788634,2020-07-12,2020-07-15,FRANCES_2012,7177,2600
MEMO_PAGO_OPERADOR,792244,2020-07-29,2020-07-31,FRANCES_2012,9201,2300
MEMO_PAGO_OPERADOR,818789,2020-12-01,2020-12-02,FRANCES_2012,6413,2720
MEMO_PAGO_OPERADOR,799878,2020-09-07,2020-09-09,BSR_TARDIA,1858,9500
MEMO_PAGO_OPERADOR,847453,2021-04-16,2021-04-19,FRANCES_2012,2165,2218
MEMO_PAGO_OPERADOR,770830,2020-04-14,2020-04-15,BSR_TARDIA,3375,6625.75
MEMO_PAGO_OPERADOR,807524,2020-10-14,2020-10-14,FRANCES_2012,2647,10400
PAGOPOTENCIAL,116223,2021-04-13,,HSBC_LEGALES14,7660,3700
PAGOPOTENCIAL,112311,2021-02-08,,AMEX_TNRM,5484,10000
MEMO_PAGO_OPERADOR,788802,2020-07-13,2020-07-15,FRANCES_2012,4786,7400
